0.976731	20.5632
0.979415	20.5836
0.982029	20.604
0.984419	20.6244
0.986514	20.6448
0.988159	20.6652
0.989697	20.6856
0.990874	20.706
0.991773	20.7264
0.99218	20.7468
0.992209	20.7672
0.991825	20.7876
0.991078	20.808
0.990114	20.8284
0.988835	20.8488
0.987365	20.8692
0.985458	20.8896
0.983305	20.91
0.980782	20.9304
0.977986	20.9508
0.97502	20.9712
0.97194	20.9916
0.968767	21.012
0.965416	21.0324
0.96206	21.0528
0.958631	21.0732
0.955394	21.0936
0.952204	21.114
0.949154	21.1344
0.946287	21.1548
0.943356	21.1752
0.940651	21.1956
0.938086	21.216
0.935317	21.2364
0.927257	21.2568
0.907953	21.2772
0.873561	21.2976
0.822076	21.318
0.752991	21.3384
0.667305	21.3588
0.56789	21.3792
0.459033	21.3996
0.346177	21.42
0.236058	21.4404
0.139443	21.4608
0.083234	21.4812
0.077223	21.5016
0.10423	21.522
0.161559	21.5424
0.243339	21.5628
0.340769	21.5832
0.448265	21.6036
0.560165	21.624
0.670448	21.6444
0.773089	21.6648
0.847093	21.6852
0.886523	21.7056
0.910648	21.726
0.922642	21.7464
0.927368	21.7668
0.930981	21.7872
0.934572	21.8076
0.938355	21.828
0.942	21.8484
0.945661	21.8688
0.949553	21.8892
0.953318	21.9096
0.957376	21.93
0.961336	21.9504
0.965231	21.9708
0.968897	21.9912
0.972324	22.0116
0.975472	22.032
0.978382	22.0524
0.981129	22.0728
0.983532	22.0932
0.985763	22.1136
0.987375	22.134
0.988659	22.1544
0.9896	22.1748
0.990297	22.1952
0.990575	22.2156
0.990643	22.236
0.990332	22.2564
0.989567	22.2768
0.988426	22.2972
0.986971	22.3176
0.98512	22.338
0.983127	22.3584
0.980954	22.3788
0.978649	22.3992
0.976365	22.4196
0.973926	22.44
0.971461	22.4604
0.96894	22.4808
0.966457	22.5012
0.964151	22.5216
0.962053	22.542
0.959926	22.5624
0.9577	22.5828
0.954692	22.6032
0.95058	22.6236
0.943815	22.644
0.935934	22.6644
0.92702	22.6848
0.917035	22.7052
0.906261	22.7256
0.895462	22.746
0.885481	22.7664
0.876749	22.7868
0.870434	22.8072
0.866885	22.8276
0.867699	22.848
0.871221	22.8684
0.877399	22.8888
0.885995	22.9092
0.896052	22.9296
0.906468	22.95
0.916644	22.9704
0.926156	22.9908
0.934536	23.0112
0.941769	23.0316
0.947683	23.052
0.952556	23.0724
0.956578	23.0928
0.959692	23.1132
0.96238	23.1336
0.965212	23.154
0.968067	23.1744
0.970936	23.1948
0.973743	23.2152
0.976359	23.2356
0.978852	23.256
0.98121	23.2764
0.983235	23.2968
0.985153	23.3172
0.986887	23.3376
0.988229	23.358
0.989132	23.3784
0.989626	23.3988
0.989754	23.4192
0.989758	23.4396
0.989614	23.46
0.989178	23.4804
0.988301	23.5008
0.986918	23.5212
0.985228	23.5416
0.983237	23.562
0.981132	23.5824
0.978969	23.6028
0.976642	23.6232
0.973759	23.6436
0.97049	23.664
0.966864	23.6844
0.963325	23.7048
0.959742	23.7252
0.956158	23.7456
0.952697	23.766
0.949159	23.7864
0.94541	23.8068
0.941586	23.8272
0.937872	23.8476
0.934412	23.868
0.931173	23.8884
0.927975	23.9088
0.924985	23.9292
0.921732	23.9496
0.912923	23.97
0.892852	23.9904
0.858133	24.0108
0.806759	24.0312
0.7382	24.0516
0.639382	24.072
0.531362	24.0924
0.419357	24.1128
0.309826	24.1332
0.208889	24.1536
0.126638	24.174
0.072027	24.1944
0.049837	24.2148
0.062007	24.2352
0.107334	24.2556
0.203229	24.276
0.31007	24.2964
0.421303	24.3168
0.530583	24.3372
0.632114	24.3576
0.721014	24.378
0.794091	24.3984
0.850105	24.4188
0.88909	24.4392
0.912875	24.4596
0.916939	24.48
0.919909	24.5004
0.923112	24.5208
0.926439	24.5412
0.929913	24.5616
0.933558	24.582
0.937376	24.6024
0.941219	24.6228
0.945137	24.6432
0.949053	24.6636
0.953153	24.684
0.957086	24.7044
0.960886	24.7248
0.964581	24.7452
0.968087	24.7656
0.971431	24.786
0.97458	24.8064
0.977582	24.8268
0.98062	24.8472
0.983368	24.8676
0.985559	24.888
0.987504	24.9084
0.989076	24.9288
0.990335	24.9492
0.991265	24.9696
0.991814	24.99
0.992088	25.0104
0.991955	25.0308
0.991158	25.0512
0.990119	25.0716
0.988855	25.092
0.987298	25.1124
0.985618	25.1328
0.983799	25.1532
0.981919	25.1736
0.979869	25.194
0.977521	25.2144
0.975036	25.2348
0.972523	25.2552
0.969956	25.2756
0.967508	25.296
0.965119	25.3164
0.962467	25.3368
0.958919	25.3572
0.954241	25.3776
0.948313	25.398
0.94134	25.4184
0.933153	25.4388
0.92378	25.4592
0.913453	25.4796
0.90241	25.5
0.891441	25.5204
0.88133	25.5408
0.873172	25.5612
0.867663	25.5816
0.865149	25.602
0.865661	25.6224
0.870697	25.6428
0.878282	25.6632
0.887631	25.6836
0.897979	25.704
0.908649	25.7244
0.919025	25.7448
0.928723	25.7652
0.937314	25.7856
